==loop WT_1 WT_2 WT_3 TRT_1 TRT_2 TRT_3 baseMean log2FoldChange lfcSE pvalue padj
9048==9048 72 34 67 69 71 40 57.957165558326 0.014814524072957 0.207532213801106 0.913862108643375 0.999550476130121
9049==9049 54 77 63 58 48 76 61.7118220824124 -0.0565906218713461 0.197606991805961 0.67958642741075 0.999550476130121
9050==9050 77 99 97 87 81 118 91.714926252881 0.02422754072953 0.185637345343399 0.860195033034109 0.999550476130121
9051==9051 38 33 27 31 45 37 34.60509511427 0.081034409516657 0.213369329362705 0.559572196696606 0.999550476130121
9052==9052 3 6 5 4 7 7 5.24474731948035 0.051071211649352 0.257410968376095 0.604759593893937 0.999550476130121
9053==9053 32 34 36 35 26 32 32.0187723016438 -0.0677342351012114 0.211441078252238 0.620752030795809 0.999550476130121
9054==9054 112 67 127 106 89 84 96.089771159605 -0.0799831783276528 0.198215533854491 0.564198395494267 0.999550476130121
9055==9055 12 9 15 15 16 17 13.7733386679251 0.119796591548203 0.254034054282384 0.363866551805366 0.999550476130121
9056==9056 79 49 58 240 176 252 139.553702513633 1.74975026312894 0.263008462852397 1.69710655741862e-12 7.13305795602748e-11
9057==9057 114 130 112 111 128 96 113.432581014034 -0.0641751269045222 0.179906748750844 0.636245386894675 0.999550476130121
9058==9058 70 61 66 59 75 68 65.4775452544269 0.00736831655196506 0.186837656120084 0.958167159544996 0.999550476130121
9059==9059 118 138 92 54 118 83 99.0459690134217 -0.269887385469981 0.2563410086328 0.100608070468993 0.999550476130121
9060==9060 12 22 27 27 19 30 22.4671980252752 0.106550319093237 0.237141415466887 0.434161322717554 0.999550476130121
9061==9061 90 89 99 101 82 101 92.2372377652235 0.00514937964888503 0.179206658570236 0.972278217401087 0.999550476130121
9062==9062 16 14 12 12 7 10 11.6699386314285 -0.16040888652769 0.280011033151827 0.231481073281704 0.999550476130121
9063==9063 110 95 82 103 126 117 103.803026317412 0.149299380675323 0.194654763252846 0.297665239649473 0.999550476130121
9064==9064 71 48 57 40 59 53 53.8626186154626 -0.117678535732609 0.210093755056144 0.408128514659171 0.999550476130121
9065==9065 109 66 76 65 66 79 75.7159005055071 -0.152451401458013 0.211213825902859 0.295691533453101 0.999550476130121
9066==9066 87 59 81 63 69 61 68.9886967524498 -0.141623743776136 0.205660688364375 0.326128612964291 0.999550476130121
9067==9067 78 93 88 89 86 90 85.9905351524754 0.0064293030102382 0.179258145380543 0.964292962036 0.999550476130121
9068==9068 5 4 5 4 5 5 4.59555625778307 -0.00293174442302865 0.253551285664762 0.973670641867911 0.999550476130121
9069==9069 80 101 100 344 480 380 242.518251234078 2.02670760682864 0.23253971524937 1.68139525004029e-19 2.55758899700573e-17
9070==9070 46 102 87 95 87 61 78.4455869359815 0.0123835950999267 0.202015034154317 0.929453509372253 0.999550476130121
9071==9071 87 68 64 78 78 78 74.3289328777763 0.0399271973336904 0.186213719712281 0.771191040173174 0.999550476130121
9072==9072 55 62 74 65 45 65 60.0973106975765 -0.0756290181561796 0.198677418983388 0.586743409442467 0.999550476130121
9073==9073 97 90 69 81 104 113 90.8471574977984 0.110114944792794 0.195000258902638 0.435416921269636 0.999550476130121
9074==9074 40 52 46 44 35 38 41.8784127938886 -0.12815668157943 0.215740455757668 0.371615740885818 0.999550476130121
9075==9075 38 53 72 56 37 53 50.7474087247781 -0.0827478541559034 0.210508832787157 0.549902614421236 0.999550476130121
9076==9076 52 66 39 53 72 45 53.6402868418217 0.0434076358671923 0.202209888822384 0.752647154392461 0.999550476130121
9077==9077 53 36 46 176 184 212 115.468482927937 1.99993758471544 0.254294562673748 2.23769107857637e-16 1.83280287230747e-14
9078==9078 101 69 76 348 316 364 208.097707911658 1.99018877108742 0.23147766369961 4.77163248741866e-19 6.44035973618775e-17
9079==9079 43 49 32 45 43 35 40.5360318132792 -0.0149958006024968 0.201949638401477 0.910763089195192 0.999550476130121
9080==9080 19 13 18 17 13 18 16.0895395510221 -0.0252803247258731 0.2272834793595 0.840472229317643 0.999550476130121
9081==9081 43 73 69 63 69 80 65.1119682381244 0.0885345672234841 0.201399942962005 0.528003406236739 0.999550476130121
9083==9083 40 41 48 184 180 208 114.479417267612 2.07011800873534 0.248415924134072 4.83319108670925e-18 5.14627446488164e-16
9084==9084 69 46 78 69 67 93 69.2219474589909 0.114863269728854 0.207009334841931 0.420463813362932 0.999550476130121
9085==9085 26 18 12 14 20 11 16.5890955234884 -0.105614473165091 0.246367195543467 0.420142021711768 0.999550476130121
9086==9086 91 90 90 71 87 108 88.1252698142713 -0.0270020035215869 0.184140366923531 0.841096204633489 0.999550476130121
9087==9087 32 30 35 21 31 30 29.3955892558817 -0.114062903857504 0.225035270303293 0.417068556195275 0.999550476130121
9088==9088 56 41 60 42 37 46 46.3330565210844 -0.183674914981886 0.229879318011834 0.222912393959593 0.999550476130121
9089==9089 11 20 17 23 20 18 17.8733482005798 0.111057913364492 0.242610427269087 0.410916462589559 0.999550476130121
9090==9090 30 19 28 20 19 22 22.6740100548027 -0.141609272834961 0.244085049767203 0.318293077613995 0.999550476130121
9091==9091 14 14 8 8 7 13 10.5094296006627 -0.0951123813031767 0.25482786537498 0.432527606307699 0.999550476130121
9092==9092 39 53 46 51 34 51 44.9701278262038 -0.0197924310135962 0.200409578363102 0.882977287263312 0.999550476130121
9093==9093 126 116 119 168 112 121 125.038491388336 0.0746998538797376 0.183974728825002 0.587679157427309 0.999550476130121
9094==9094 37 65 82 89 106 97 77.9872172796263 0.43567545099445 0.293252283665476 0.0237277147195641 0.49755512069493
9095==9095 120 98 102 117 78 116 103.581657794689 -0.0347246199161099 0.184658257444897 0.797888809949388 0.999550476130121
9096==9096 44 36 39 79 34 46 45.5950101228766 0.184792054991973 0.247049645655246 0.221173260687186 0.999550476130121
9097==9097 71 92 92 92 112 89 89.8903204944208 0.101354730687422 0.190560178160606 0.468617834411446 0.999550476130121
9098==9098 39 22 50 34 17 33 32.0552406217005 -0.17328427198087 0.257005661478511 0.23774173495374 0.999550476130121
9099==9099 17 31 23 23 21 23 22.6498801537255 -0.0383920681940794 0.2197878057335 0.7698504331862 0.999550476130121
9100==9100 90 60 98 107 74 70 81.9327082096502 -0.00230771945193273 0.193867679156439 0.985012363497235 0.999550476130121
9101==9101 21 18 27 21 25 21 21.8315356425288 -0.000181405446512254 0.217711459731317 0.997557164753736 0.99993894890947
9102==9102 42 34 44 36 53 33 39.7208424122768 0.000732651284494809 0.203627590418256 0.997071409879651 0.99993894890947
9103==9103 5 8 5 3 8 3 5.25507900686741 -0.0564747572870349 0.259166405208878 0.562731798614804 0.999550476130121
9104==9104 78 90 67 67 73 70 73.0542884945316 -0.102651246877694 0.193441291299601 0.462981341494246 0.999550476130121
9105==9105 44 54 45 43 58 63 50.3452558234252 0.0871938841452155 0.203396327077964 0.534013179127976 0.999550476130121
9106==9106 37 43 43 34 34 54 40.2034219542029 -0.0151906394130522 0.203367227488229 0.909473310926007 0.999550476130121
9107==9107 47 48 48 116 140 168 92.6765059403972 1.4620445782744 0.262098643933871 1.53631430409413e-09 4.97381755950475e-08
9108==9108 16 7 16 14 17 11 13.2961566232111 0.022942597348409 0.233953831939074 0.851480321200415 0.999550476130121
9109==9109 104 98 128 74 112 91 99.6963298493447 -0.160242494321645 0.203828864502268 0.270504970081736 0.999550476130121
9110==9110 52 57 53 46 46 28 46.3421898025532 -0.25143131907599 0.253824447407524 0.119595642049096 0.999550476130121
9111==9111 19 19 16 18 15 18 17.2358258693101 -0.0343141396793434 0.225378251909914 0.788461345052369 0.999550476130121
9112==9112 37 24 48 40 23 37 34.3286459639244 -0.058714186352453 0.216662550170532 0.662928182228338 0.999550476130121
9113==9113 62 62 62 71 90 40 63.5084281572416 0.0418441617507908 0.202267114454837 0.761126403034925 0.999550476130121
9114==9114 76 127 74 41 179 133 103.223920976318 0.0533997830581775 0.256230682402802 0.601383954067089 0.999550476130121
9115==9115 87 100 57 53 79 76 74.1977439966212 -0.129513019811214 0.211243445214837 0.366626143153794 0.999550476130121
9117==9117 21 36 25 27 29 29 27.3979163098007 0.0119297588754877 0.212495131439681 0.930091295207215 0.999550476130121
9118==9118 118 88 83 69 104 68 87.044774307776 -0.156083356369056 0.211310926388788 0.285273167059975 0.999550476130121
9119==9119 93 115 80 62 94 115 91.7253118009223 -0.055637524634304 0.195616250420441 0.684922553011143 0.999550476130121
9120==9120 29 16 13 20 28 16 20.0159865340641 0.0388964470520782 0.227074579656049 0.762995403373537 0.999550476130121
9121==9121 83 88 56 78 104 92 82.1432313047026 0.137752682135103 0.204579157131584 0.339772585961078 0.999550476130121
9122==9122 131 126 125 468 436 624 311.953301447396 1.92877669615607 0.22393719529936 4.15583036370735e-19 5.77178585150833e-17
9123==9123 160 142 178 152 160 122 150.099299711481 -0.102076667591601 0.18112964107186 0.457720823614653 0.999550476130121
9124==9124 32 53 47 61 46 59 48.8637985325985 0.156011648468557 0.223089452421001 0.289753713498583 0.999550476130121
9125==9125 26 34 34 43 38 30 33.6292111577251 0.0967173665921474 0.217051578648739 0.48983701130975 0.999550476130121
9126==9126 30 19 16 24 17 25 21.4986066609662 0.000165333617683505 0.220581553399616 0.999194903540858 0.99993894890947
9127==9127 46 33 36 44 49 50 42.3079348585543 0.146394906336991 0.220345490597618 0.316490361305216 0.999550476130121
9128==9128 108 112 125 123 114 127 116.345672107529 0.0330514161135536 0.173990573533853 0.807185771331855 0.999550476130121
9129==9129 5 7 4 12 8 8 7.20659966249883 0.165583235057792 0.303095970211796 0.175459548114154 0.999550476130121
9130==9130 99 101 75 98 106 93 93.8404513963123 0.0505459185801052 0.182602790077023 0.712270826858609 0.999550476130121
9131==9131 48 37 42 39 40 46 41.3622850236802 -0.0211575504247206 0.19940702606892 0.87532763405391 0.999550476130121
9132==9132 63 65 79 82 82 93 76.0923005220898 0.171088736016617 0.205330235507481 0.244511578518117 0.999550476130121
9133==9133 26 21 23 24 12 24 21.3513748215325 -0.087476776305748 0.231396918973258 0.513133640293883 0.999550476130121
9134==9134 73 75 74 78 68 61 70.4361703829728 -0.0673277979400746 0.188549221707223 0.62389613234149 0.999550476130121
9135==9135 27 40 37 46 59 52 42.7631549393705 0.347583913388757 0.285844322360416 0.0531931744280008 0.89117166178939
9136==9136 27 34 42 39 34 32 34.1421779331573 0.0024981130462256 0.205878755604684 0.986602867475374 0.999550476130121
9137==9137 81 63 78 53 84 66 69.7779067770992 -0.0788958720514226 0.196618243010596 0.569456828868656 0.999550476130121
9138==9138 37 26 32 41 37 28 32.9843662529774 0.0583046604691644 0.211332077485496 0.670521474254758 0.999550476130121
9139==9139 27 23 30 34 23 26 26.7564043465128 0.0123114508426798 0.212567156568453 0.927794747954184 0.999550476130121
9140==9140 32 25 32 22 26 28 27.0982887745299 -0.104399779117224 0.224768556684689 0.45288905904099 0.999550476130121
9141==9141 66 72 71 292 276 288 173.96865483073 1.96482958189584 0.22207944695766 5.42664213149013e-20 1.00006752973211e-17
9142==9142 113 101 93 56 99 106 93.2548354369646 -0.137824160526022 0.208328742936525 0.338865413277257 0.999550476130121
9143==9143 20 16 26 21 23 20 20.6824996808443 0.00836606716483476 0.219553093923323 0.950411667449996 0.999550476130121
9144==9144 64 58 56 72 69 63 62.6660332268764 0.095146178147887 0.194663662626244 0.49713247503483 0.999550476130121
9145==9145 47 47 40 36 49 56 45.1129008187423 0.0240856428015626 0.199378820621453 0.861226478415002 0.999550476130121
9146==9146 24 39 28 31 29 26 29.0526030640364 -0.0418502071502191 0.212816067853073 0.754833124077428 0.999550476130121
9147==9147 129 93 89 110 109 99 103.230902260267 0.00566134710249029 0.181504332726962 0.968073906486746 0.999550476130121
9148==9148 83 74 57 64 89 74 72.3489311601545 0.032791147240016 0.190364982534469 0.811843694195579 0.999550476130121
9149==9149 45 33 40 32 28 43 36.2908189681275 -0.0984686233739717 0.216103546748059 0.481467860110675 0.999550476130121
9150==9150 69 52 68 48 56 62 58.2962026568825 -0.110195185961522 0.202793134447336 0.435602036254821 0.999550476130121
9151==9151 6 7 5 6 8 4 5.90814607348646 -0.00343867714930947 0.249533791220858 0.971413677777174 0.999550476130121
9152==9152 24 42 33 172 160 148 94.5470022415048 2.19180523693638 0.272879738602181 5.91961598450293e-17 5.35166792259355e-15
9153==9153 39 69 62 67 66 57 59.0585010745447 0.068456152793303 0.200326032112194 0.622354337533844 0.999550476130121
9154==9154 57 171 107 44 142 86 99.641325197867 -0.0511810037652418 0.256022933555092 0.608422453803618 0.999550476130121
9155==9155 43 33 49 43 50 49 43.8049540491723 0.0771684039179287 0.204974841781501 0.579149963965084 0.999550476130121
9156==9156 47 63 59 44 59 61 54.6489764099952 -0.0325158122632261 0.195086760727558 0.811133360000704 0.999550476130121
9157==9157 42 42 43 41 35 48 41.1974250458192 -0.0265284084893046 0.199749759126305 0.844509303033675 0.999550476130121
9158==9158 31 68 45 51 50 39 46.6084002800031 -0.0269035490110833 0.206539402505845 0.842303647054052 0.999550476130121
9159==9159 96 81 115 129 107 112 104.994649896666 0.136946166132857 0.194181178252202 0.338453973408231 0.999550476130121
9160==9160 55 58 54 61 53 51 54.4948616878469 -0.0200821383584144 0.190918414002455 0.881750693064848 0.999550476130121
9161==9161 100 110 95 125 56 103 96.7037879144752 -0.0608830477690931 0.199676260913495 0.657678740407773 0.999550476130121
9162==9162 61 67 34 156 272 148 120.572649191592 1.7062462215427 0.312055531649906 2.57908830215047e-09 8.18390834420793e-08
9163==9163 50 106 112 102 57 83 83.7480661677211 -0.0747139002997124 0.21167946647838 0.586843449282379 0.999550476130121
9164==9164 14 22 13 72 68 64 41.3244140493009 1.92984437319509 0.334563083554154 5.23607308124844e-10 1.75445064117496e-08
9165==9165 24 17 9 72 60 60 39.5394056870678 1.79623498483874 0.350326133249047 1.81201276826638e-08 5.39270756468844e-07
9166==9166 82 108 112 99 119 120 104.984168527839 0.080618874407575 0.184961183678983 0.559534836187616 0.999550476130121
9167==9167 34 20 32 27 29 32 28.5596524494567 0.00429501624628936 0.211451840750929 0.975727735647173 0.999550476130121
9168==9168 170 186 190 168 161 106 161.175751344738 -0.22341315647805 0.209189655175562 0.139203294288547 0.999550476130121
9169==9169 71 77 59 96 125 83 83.7379806729753 0.36006492074325 0.254215211466337 0.0393761360381802 0.724655255981852
9170==9170 58 54 69 63 42 46 54.5441223656474 -0.147861107136796 0.215598152753238 0.310020411684565 0.999550476130121
9171==9171 36 64 16 68 50 49 46.3669526361695 0.214721407753611 0.277762745176834 0.164584005948849 0.999550476130121
9172==9172 94 134 66 106 84 112 97.7729687874452 0.00870875887924034 0.194100713202549 0.950644945960735 0.999550476130121
9173==9173 6 11 12 10 15 6 9.84633589669724 0.0167164553495765 0.240896320324167 0.884565303490928 0.999550476130121
9175==9175 29 55 45 49 41 37 42.0178239136563 -0.0207370361091636 0.204835001884975 0.885402222866841 0.999550476130121
9176==9176 73 89 90 101 104 57 84.364881527571 0.0173115280221875 0.193340635997086 0.900540733956006 0.999550476130121
9177==9177 78 72 61 328 260 160 156.779562930468 1.71964613135527 0.283805670629616 7.86725262024661e-11 2.8236659872593e-09
9179==9179 4 4 4 2 4 4 3.61232558197879 -0.0316741179186391 0.259475209589716 0.711938473056706 0.999550476130121
9180==9180 58 65 52 58 53 76 59.3844628503042 0.0373444713657046 0.193237831866399 0.786376154127254 0.999550476130121
9181==9181 45 53 41 32 49 38 42.3597819754963 -0.118453420398335 0.215383793268903 0.40557793232612 0.999550476130121
9183==9183 13 16 11 16 8 14 12.8032624551187 -0.0257580200504074 0.234219867909078 0.830622089268008 0.999550476130121
9185==9185 43 54 54 49 50 52 49.5638480106854 -0.0108352387702991 0.193672965689014 0.934752914294874 0.999550476130121
9186==9186 216 198 227 223 182 161 198.239044619572 -0.127410345342782 0.18077064217748 0.356611967562217 0.999550476130121
9187==9187 61 58 78 41 63 57 58.804196100486 -0.167889988655573 0.219756705607589 0.257169620331534 0.999550476130121
9188==9188 58 54 56 46 57 54 53.3518051822273 -0.0616078622155274 0.194840735801134 0.653839251828541 0.999550476130121
9189==9189 64 61 54 68 68 72 63.4746727840049 0.107190707684544 0.19604959279777 0.44714605661816 0.999550476130121
9190==9190 57 49 37 46 47 34 44.3339292824104 -0.0910044561544555 0.209494776884305 0.514306934080908 0.999550476130121
9191==9191 71 69 55 68 77 43 62.8719005327529 -0.0360718423816902 0.197225875328135 0.790868652514435 0.999550476130121
9192==9192 2 3 8 4 3 6 4.26884354320918 -0.00268416759187504 0.255633305512425 0.974653644083003 0.999550476130121
9193==9193 28 22 25 29 23 21 24.2987119782325 -0.0232271679676533 0.215196254508677 0.859793841416867 0.999550476130121
9194==9194 35 50 49 34 41 41 41.0494557667481 -0.10998096713556 0.213481104946868 0.436609041494444 0.999550476130121
9195==9195 86 83 100 344 420 320 221.031534765932 1.93833753477839 0.227373589947726 9.0091822345723e-19 1.12123367992086e-16
9196==9196 46 40 29 46 49 38 40.6782512690219 0.0871233232107467 0.210309262289717 0.532648303217073 0.999550476130121
9197==9197 13 5 7 12 9 7 8.69857737225667 0.0298868162557485 0.244548662461821 0.79138078116719 0.999550476130121
9198==9198 114 95 119 104 95 120 106.207483991912 -0.0360525711984577 0.179186134616697 0.789004636925178 0.999550476130121
9199==9199 7 8 7 9 9 4 7.22302421828538 -0.00394480127130251 0.245879574609859 0.96904638033966 0.999550476130121
9200==9200 14 21 12 80 68 72 43.5999057495919 2.10646603871835 0.334422556192141 2.00994224765597e-11 7.52393615597154e-10
9201==9201 77 92 78 46 69 62 69.6625006061664 -0.327279296393598 0.251257147648396 0.0547774935406468 0.906619551986215
9202==9202 71 82 102 85 56 59 74.7692892199103 -0.212541727628722 0.22808511931261 0.167348896687247 0.999550476130121
9203==9203 82 76 46 69 59 69 65.8101697203913 -0.0354957603364815 0.195691022415681 0.794087755324088 0.999550476130121
9204==9204 53 63 72 96 49 57 64.01462151311 0.03812991945191 0.201765537630436 0.78169930300315 0.999550476130121
9205==9205 125 62 55 110 67 97 84.6574675579322 0.069036176727186 0.211421416457292 0.617026344381951 0.999550476130121
9206==9206 83 87 96 55 85 75 79.0027856072313 -0.193468346580628 0.214735527669868 0.197314582715325 0.999550476130121
9207==9207 47 63 48 38 38 66 49.2384310049965 -0.0811528005016537 0.209463534011391 0.557774420022645 0.999550476130121
9208==9208 43 31 36 39 61 55 43.4304296165773 0.257483780791676 0.260680190890872 0.115452657542016 0.999550476130121
9209==9209 92 75 46 86 44 84 70.0719246334324 -0.00567399461614164 0.205440743593154 0.961298284292674 0.999550476130121
9210==9210 89 87 61 90 75 88 80.3908233437972 0.0389236399360018 0.187458973013907 0.776939218702475 0.999550476130121
9211==9211 64 36 80 53 65 50 57.1539264379774 -0.0551685887693299 0.206361620273188 0.685990770283656 0.999550476130121
9212==9212 5 7 6 7 7 6 6.23401338057382 0.0225008726544999 0.249277520053136 0.828746438350598 0.999550476130121
9213==9213 47 33 38 35 46 37 38.7351112129401 -0.00997213352116622 0.202482705816812 0.940061851145461 0.999550476130121
9214==9214 73 71 74 59 55 42 61.471001758658 -0.326249521941839 0.252864775231173 0.0559308237685317 0.922521659507469
9215==9215 46 56 59 53 67 45 53.5026361187229 0.00657213368691151 0.195042458202063 0.962882004656281 0.999550476130121
9216==9216 104 71 101 67 83 111 88.1515201547199 -0.0530889336229829 0.193905728669634 0.698266456013301 0.999550476130121
9217==9217 6 6 5 7 5 7 5.90565105552634 0.0229465326954088 0.250382152211429 0.822294300680034 0.999550476130121
9218==9218 59 57 68 22 59 58 53.0574940540401 -0.204422679221101 0.253972192559668 0.184215506506301 0.999550476130121
9219==9219 22 36 35 39 30 28 31.1826088339917 0.015990550738878 0.210293208776076 0.906503329057531 0.999550476130121
9220==9220 70 69 56 73 75 86 70.3483146520553 0.136287221745303 0.200382067914481 0.341941715984223 0.999550476130121
9221==9221 80 60 48 48 64 43 56.3334359897323 -0.15219488743515 0.22109751672409 0.298318390830425 0.999550476130121
9222==9222 10 7 10 15 11 9 10.1699660043562 0.0864229551028643 0.252035056464893 0.473692013920957 0.999550476130121
9223==9223 79 84 71 79 75 67 74.6924080632078 -0.0578289327852619 0.185932494289895 0.672254624874599 0.999550476130121
9224==9224 25 21 26 25 21 17 22.1746843002469 -0.0804978461723403 0.226123973277245 0.549630813751898 0.999550476130121
9225==9225 31 25 28 34 37 27 29.8573480129556 0.0855182833081868 0.217455824515768 0.537144645519676 0.999550476130121
9226==9226 28 30 30 21 13 29 24.8121645384229 -0.21896611043469 0.277021515659927 0.158868913205387 0.999550476130121
9227==9227 40 26 33 32 35 35 32.9881119071156 0.00892682021987777 0.206327083092121 0.948633270178812 0.999550476130121
9228==9228 16 14 9 9 9 19 12.4697361328507 -0.0251878746355686 0.236239845295234 0.831695862874789 0.999550476130121
9229==9229 71 79 81 88 78 77 77.7858884763271 0.0284488111114822 0.182495246700118 0.835334339725895 0.999550476130121
9230==9230 98 100 103 71 82 103 91.4626169085265 -0.151380612597869 0.198612924476775 0.292992353103562 0.999550476130121
9231==9231 60 59 83 60 78 69 67.12716763106 0.0065183657957244 0.190250822621118 0.963060641869899 0.999550476130121
9232==9232 57 79 55 68 83 53 64.8049374346301 0.0363902367800379 0.195507234166974 0.791575681633259 0.999550476130121
9233==9233 17 18 21 19 22 17 18.709665781613 0.0097909354669178 0.221608460879451 0.940991758230628 0.999550476130121
9234==9234 12 10 14 7 10 8 10.0270770498522 -0.141598841772615 0.275422935423622 0.266364809212661 0.999550476130121
9235==9235 61 56 51 42 49 38 48.7940694978816 -0.227131076709401 0.237316285893012 0.147325725290565 0.999550476130121
9236==9236 21 18 20 24 21 16 19.6971651269523 0.00916522078322 0.220545398327104 0.945053656413018 0.999550476130121
9237==9237 71 65 77 60 60 79 67.6358697769711 -0.064327551166972 0.191237052669147 0.639754917758648 0.999550476130121
9238==9238 51 51 47 46 46 56 48.740515396464 -0.0156533302263905 0.194053844366139 0.906753764479417 0.999550476130121
9239==9239 15 6 9 16 12 7 10.6677889652073 0.0469514191335458 0.243246979482166 0.687715408211857 0.999550476130121
9241==9241 26 27 34 31 25 26 27.7494088759986 -0.0437000570971941 0.212938005737178 0.744620818411795 0.999550476130121
9243==9243 67 78 72 62 49 49 61.9509964664406 -0.290072327132968 0.24303594942757 0.0783164825967399 0.999550476130121
9244==9244 57 56 61 52 73 54 57.929707887957 0.00949003066578512 0.191661443387987 0.946002598621491 0.999550476130121
9245==9245 70 81 85 103 97 99 87.7299007268152 0.199358110353954 0.205049548713645 0.180376256425875 0.999550476130121
9246==9246 127 88 114 129 128 114 114.855185696767 0.0879994061074338 0.18454569066575 0.524426227873776 0.999550476130121
9247==9247 87 36 80 45 67 52 60.3033447253928 -0.15115066795363 0.233358542304919 0.299164882639056 0.999550476130121
9248==9248 81 96 101 118 86 91 94.0373158702565 0.0353742161311297 0.183616048885463 0.796345343830106 0.999550476130121
9249==9249 53 53 59 49 61 62 55.297818419354 0.0192655869326161 0.191364033956827 0.889581054877693 0.999550476130121
9250==9250 83 110 137 141 97 106 110.631823224853 0.0199684780349203 0.188629098838654 0.885078424981051 0.999550476130121
9251==9251 95 87 88 86 73 77 83.0966816700425 -0.127118670255878 0.192180013644952 0.367431207901269 0.999550476130121
9252==9252 14 14 4 12 14 12 11.4761738968993 0.0560363167079295 0.242934366599881 0.638786451474015 0.999550476130121
9253==9253 82 91 60 72 81 92 78.4122952462027 0.0268208575692575 0.188067622060543 0.845867630614218 0.999550476130121
9254==9254 70 67 65 56 83 63 66.3007288502686 -0.0115564809502085 0.189178954872521 0.931324242499202 0.999550476130121
9255==9255 61 56 63 64 62 66 61.0423075160484 0.0376977187023717 0.188300204054759 0.783863031456394 0.999550476130121
9256==9256 64 39 40 73 51 54 52.6512361996752 0.145147241636761 0.221824320468926 0.320047980213995 0.999550476130121
9257==9257 15 9 10 8 9 13 10.5078642579915 -0.049234015953187 0.242135253313839 0.675147348334783 0.999550476130121
9258==9258 76 83 75 103 111 154 98.606370690644 0.473682704834571 0.257635921054388 0.0112932085718438 0.260151004192257
9259==9259 104 119 114 82 111 111 105.228865925142 -0.100066192809452 0.186411568596402 0.469977565866105 0.999550476130121
9260==9260 143 95 164 117 138 118 127.267976080181 -0.0721483224865625 0.189101881822793 0.601431093025957 0.999550476130121
9261==9261 25 30 27 30 25 25 26.5915926034645 -0.0227927014507476 0.211789839286104 0.862314506784409 0.999550476130121
9262==9262 51 60 53 32 60 86 56.0845777735648 0.0412039235645071 0.208954443770955 0.765087474660212 0.999550476130121
9263==9263 50 53 44 40 53 38 45.6425418559514 -0.0920609790966868 0.20609426844722 0.510304481329317 0.999550476130121
9264==9264 66 42 54 56 48 62 53.8334848865541 0.00624354710836822 0.195660066038169 0.96480273462552 0.999550476130121
9265==9265 90 68 61 344 376 416 221.183615774532 2.30744583940344 0.233881142584009 3.39242475826627e-24 3.25096064584657e-21
9266==9266 10 8 13 14 13 11 11.3195267561036 0.0710149142384912 0.244308480647565 0.561432852917702 0.999550476130121
9267==9267 13 10 9 10 10 9 10.0156078507362 -0.039209109415758 0.240891671703969 0.736375339342805 0.999550476130121
9268==9268 33 28 34 38 25 37 32.0027509791025 0.021883832287538 0.208261481544736 0.872465743918594 0.999550476130121
9269==9269 26 30 31 28 20 40 28.7166499963309 -0.00219354668942686 0.212934491110102 0.98537174144509 0.999550476130121
9270==9270 6 7 8 8 11 5 7.38319323223097 0.032729792798149 0.247576903613967 0.762464322454217 0.999550476130121
9271==9271 69 68 80 76 62 63 68.6371554352149 -0.0719460349490821 0.190548994934236 0.60163456296141 0.999550476130121
9273==9273 94 93 90 103 94 88 92.2337816031459 0.0110451290645156 0.177644074311525 0.935969184933653 0.999550476130121
9274==9274 8 16 16 10 13 10 11.9893338056332 -0.0795895253118385 0.246018399640302 0.516985663826085 0.999550476130121
9275==9275 104 113 113 140 60 128 108.008201837747 -0.0144085993769919 0.197990785700786 0.91416726284718 0.999550476130121
9276==9276 107 107 142 94 184 114 122.720591599959 0.0586004872227979 0.196614230305542 0.672425623127261 0.999550476130121
9277==9277 220 240 198 180 241 227 214.314806858959 -0.0272542915115033 0.169844151011735 0.836438840040003 0.999550476130121
9278==9278 76 80 71 304 252 308 178.244800610515 1.85455217081275 0.226812009663208 1.75986022026163e-17 1.70350914048154e-15
9279==9279 39 27 27 37 34 34 32.4837373587139 0.0662845815585575 0.211911289455842 0.630090696065417 0.999550476130121
9280==9280 28 25 32 25 18 18 23.9999713247015 -0.222872730757134 0.275900876310732 0.154702037182832 0.999550476130121
9281==9281 43 32 46 40 55 54 44.2784239832414 0.136653697051576 0.218986844830635 0.345807200485275 0.999550476130121
9282==9282 99 76 63 78 93 68 78.2846253500806 -0.00812923638282486 0.189735743771419 0.951023689192563 0.999550476130121
9283==9283 47 67 50 49 44 40 48.7795985631898 -0.16980896037173 0.223449268886831 0.25325004212446 0.999550476130121
9284==9284 75 91 82 75 103 97 85.7863599974743 0.0707039467315516 0.187226908214113 0.608904446566576 0.999550476130121
9285==9285 63 74 48 76 85 44 63.9825860842511 0.0593223014714913 0.203994612427558 0.667919313912199 0.999550476130121
9286==9286 9 8 5 2 5 5 5.59019632074238 -0.151830681606395 0.30246474020154 0.171717581899439 0.999550476130121
9287==9287 84 102 101 97 118 177 111.27074198655 0.260508327136781 0.236692929131992 0.105185426598088 0.999550476130121
9288==9288 38 22 28 29 27 33 29.0513265835388 -0.00236286352419987 0.211137997562109 0.984510530272796 0.999550476130121
9289==9289 24 18 20 31 25 26 23.6123844514573 0.157890829750336 0.247311680534299 0.277918824162495 0.999550476130121
9290==9290 48 65 92 61 69 62 65.1850767807352 -0.0578295878862442 0.199445680407087 0.677277200145741 0.999550476130121
9291==9291 92 112 139 59 126 162 113.205098473168 -0.00276507692657971 0.205053175743065 0.981856890494879 0.999550476130121
