"loop"=="WT_1" "WT_2" "WT_3" "TRT_1" "TRT_2" "TRT_3" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "log2FoldChange" "lfcSE" "pvalue" "padj"
8416==75 80 71 104 65 89 79.4006352708371 0.0915393881228422 0.194872765849755 0.51342960255104 0.999550476130121 0.000261920695665959 0.0544620120411716 0.980828447748656 0.999999433852421
8417==80 105 61 112 76 90 85.9503126059005 0.0800543416404993 0.197941678340697 0.566507141907571 0.999550476130121 0.00165860345481632 0.0544179245861335 0.900565274654558 0.999999433852421
8418==47 33 48 66 70 57 52.6125473049768 0.367747472188893 0.276124119583063 0.0418417866512666 0.759412578558879 -0.000122209016575842 0.0548907063362797 0.989484112836246 0.999999433852421
8419==29 79 54 82 137 124 82.6149736401648 0.865972129870884 0.344884266362616 0.000853054409962492 0.0212885948194546 0.000318436099951278 0.0545769412619919 0.98076723051579 0.999999433852421
8420==111 94 82 103 71 90 90.4659009488681 -0.0781221474642708 0.190226307747851 0.571395247301913 0.999550476130121 0.000364846662123244 0.0543161821754748 0.973176217794793 0.999999433852421
8421==48 71 119 80 60 82 75.5404021496153 -0.0544354681958133 0.207865184031265 0.689380506818292 0.999550476130121 0.0001875708961342 0.0545513778133717 0.989155299235679 0.999999433852421
8422==78 106 93 94 100 81 90.5965981449228 -0.0178234281956809 0.182217312575235 0.893768355738675 0.999550476130121 -0.000478243116975651 0.0543080156325147 0.964287240434326 0.999999433852421
8423==71 61 65 52 60 65 61.4049965027962 -0.0951420748034373 0.196147105709434 0.495890061493418 0.999550476130121 0.000646415345903715 0.0547215960477515 0.956691829650898 0.999999433852421
8424==95 112 109 102 73 109 98.5132162350443 -0.099446570858501 0.190577148278605 0.473528188468864 0.999550476130121 -0.000634875123083355 0.0542199672175393 0.962006566343551 0.999999433852421
8425==23 48 61 54 57 46 47.4078944984057 0.0985935208685827 0.219960735133446 0.480628486770735 0.999550476130121 0.00147047712114404 0.0550151062094563 0.889160470400518 0.999999433852421
8426==62 72 68 76 95 69 72.4935512587255 0.126645667405968 0.199490420463596 0.375223740293275 0.999550476130121 4.91514686111658e-05 0.05455453061835 0.998125455021013 0.999999433852421
8427==49 38 46 48 42 27 41.0654212279761 -0.0943976397588468 0.21357856948287 0.49864726892013 0.999550476130121 -0.000949448926793629 0.0550901184779973 0.926178154759034 0.999999433852421
8428==31 29 30 24 43 37 31.8160921730296 0.0787150788408214 0.216563640599506 0.568244739950815 0.999550476130121 -0.000857416435623332 0.0552635236055654 0.922790817303311 0.999999433852421
8429==80 56 52 55 74 59 61.7075170353834 -0.0109015521580549 0.194213756447254 0.934905187223843 0.999550476130121 0.000879537786903316 0.0547313066920586 0.94099290364382 0.999999433852421
8430==11 14 9 19 13 20 14.0893021185676 0.197665035963507 0.293738658510943 0.173450987991053 0.999550476130121 -0.000720159421067912 0.0556592585031754 0.906367771812554 0.999999433852421
8431==73 76 95 66 96 93 81.8797524961493 0.0217951398211046 0.187571816434956 0.874767748381657 0.999550476130121 0.000166397167002938 0.0544267867005462 0.990916322797494 0.999999433852421
8432==42 37 52 60 63 55 50.6639225261811 0.24031893732343 0.240969750547212 0.131233176659673 0.999550476130121 0.00143829493369709 0.0549331299800647 0.895695527798819 0.999999433852421
8433==106 65 86 98 81 93 86.8192698715982 0.031636765897306 0.188001604642447 0.818186609982969 0.999550476130121 0.000448179947153116 0.0543645187576406 0.972421237446278 0.999999433852421
8434==44 28 43 40 41 26 36.4598762170109 -0.0537584878387376 0.210837385390416 0.691735727331015 0.999550476130121 -0.00113208522940559 0.0551828761728721 0.903856944263652 0.999999433852421
8435==104 69 92 113 83 86 89.7816553647386 0.0359246699927727 0.188395345714589 0.794076050967429 0.999550476130121 -8.66683970247807e-05 0.0543251699388308 0.994527622786534 0.999999433852421
8436==61 60 52 63 46 103 63.1197382061474 0.129434084966486 0.21990858976313 0.368733709341302 0.999550476130121 0.000356454205503943 0.0547246787083696 0.976974962031373 0.999999433852421
8437==44 54 54 43 56 50 49.4009621598321 -0.0249047564593422 0.195284993969815 0.853417320494221 0.999550476130121 -0.00110531268327711 0.0549303916118459 0.916948277608766 0.999999433852421
8438==11 8 8 8 17 10 10.164154717086 0.084600922496206 0.252310032095621 0.479772865249439 0.999550476130121 -0.000102895534222667 0.0557431297401747 0.9839365639385 0.999999433852421
8439==57 49 52 44 43 47 47.9560852260702 -0.136130522027183 0.21098122083713 0.345224643517424 0.999550476130121 0.000257125767249318 0.054941587758368 0.9851772032739 0.999999433852421
8440==63 49 61 320 308 288 177.803551344574 2.33840725791091 0.231866523222098 3.83514604406634e-25 7.35044090805754e-22 1.34224837996954 0.20861235875912 6.13600480376224e-12 1.25109221349901e-09
8441==53 63 53 70 41 42 52.877356161336 -0.0785521848979124 0.205611245829707 0.570802581723718 0.999550476130121 8.50183472206514e-05 0.0548712856562672 0.99529274187926 0.999999433852421
8442==104 84 91 404 320 348 220.754445810928 1.86965750221382 0.224247793126185 4.50887251316169e-18 4.85489048243017e-16 1.27587675089436 0.188285097364618 5.97174237041076e-13 1.67044679777982e-10
8443==81 85 97 86 95 99 89.0977218987919 0.0387416109349394 0.180476216667675 0.776319255970614 0.999550476130121 -0.000594088945977017 0.0543247619738845 0.962873170098041 0.999999433852421
8444==40 38 38 104 132 76 70.004342708272 1.29194406566538 0.293686580509649 6.92236979253288e-07 1.92281361512587e-05 0.000130300796354545 0.0547599548202184 0.992486333847189 0.999999433852421
8445==64 70 56 64 86 87 70.0031173813752 0.168854491562766 0.210588071414066 0.252808779233898 0.999550476130121 0.000460150915923858 0.0545975899007138 0.971640816870242 0.999999433852421
8446==11 9 8 13 11 8 9.84427927831136 0.0403094341345737 0.241792380895438 0.730366504864737 0.999550476130121 -0.00063822042512839 0.0557505753606932 0.903619999888552 0.999999433852421
8447==57 40 73 70 61 58 58.9192103963861 0.0636686180989772 0.200527854183715 0.646213353432185 0.999550476130121 0.000142488247332029 0.054771209630907 0.991747010539031 0.999999433852421
8448==116 122 89 115 46 95 95.7738099538487 -0.190129654223025 0.237447250269578 0.210274912558484 0.999550476130121 -0.000141619802087528 0.0543063932936734 0.990315017671189 0.999999433852421
8449==41 59 52 51 51 53 50.3773532018412 0.00310957368072298 0.194374380330857 0.983124269111971 0.999550476130121 -0.00089949398105409 0.0549086284211297 0.93296003155121 0.999999433852421
8451==48 41 64 57 58 59 53.6526550484176 0.081951786039536 0.201028438202371 0.557791843862059 0.999550476130121 0.000716614799235591 0.054855719852011 0.949756822153652 0.999999433852421
8452==46 31 41 33 50 34 38.5746086694723 -0.0150715641281659 0.20513455325042 0.909948838230818 0.999550476130121 -0.00141605616461681 0.0551485148242362 0.883064380647068 0.999999433852421
8453==58 60 61 91 72 86 70.160199247589 0.294178272728578 0.236293894802829 0.0726104887445854 0.999550476130121 -0.000892363969559941 0.0546098824676392 0.937153114786138 0.999999433852421
8454==8 20 13 16 17 18 15.0817472896069 0.088501730662233 0.242424009060149 0.492190894173383 0.999550476130121 -0.000202039943602748 0.055628111304354 0.973322652404438 0.999999433852421
8455==19 18 16 13 12 12 14.7913417833371 -0.186971706887881 0.282536107908708 0.195439382976548 0.999550476130121 0.00146354138606602 0.0556576184081504 0.821102735578114 0.999999433852421
8456==82 79 99 70 70 139 88.420753001643 0.03710992922755 0.200324256082886 0.787656276006215 0.999550476130121 -0.000145304209780172 0.0543672078701376 0.989866093642947 0.999999433852421
8457==41 44 55 196 164 140 104.610785302956 1.74205873511424 0.262469677970818 1.93656930141533e-12 8.03382840496239e-11 -0.00159588327750207 0.0544931745469624 0.8981996490007 0.999999433852421
8458==94 67 75 80 115 75 83.0085889317175 0.0907501017702733 0.197435080010934 0.517302787335723 0.999550476130121 -0.000228460824243368 0.0544183618587801 0.984447996872308 0.999999433852421
8459==36 35 30 32 31 29 31.686698463897 -0.068598471156679 0.211239580291177 0.616687919076533 0.999550476130121 -0.000303763985201734 0.0552480990395489 0.971042736053889 0.999999433852421
8460==64 40 56 18 71 62 51.0411234132084 -0.019192573936148 0.247514969283603 0.852626851184452 0.999550476130121 0.000310188426150753 0.0549692067095944 0.977844984402771 0.999999433852421
8461==102 105 92 336 364 328 216.857060425614 1.71008868809745 0.213799688945312 7.71602330797038e-17 6.84654179261853e-15 1.15704057724196 0.18571274047146 2.19572159550097e-11 3.69150878064664e-09
8462==52 58 62 36 47 50 50.1029442142514 -0.220102572875795 0.235430005527493 0.157742180520649 0.999550476130121 -0.000229731689460751 0.0549174518173839 0.981674600668718 0.999999433852421
8463==84 53 55 53 71 27 56.3594636661589 -0.165936538010147 0.241791439249156 0.26039879712942 0.999550476130121 -0.000199911927729256 0.0548568578545941 0.985339010747842 0.999999433852421
8464==17 17 22 23 24 27 21.3139496187243 0.149673227824364 0.248210145849328 0.296437010173361 0.999550476130121 -0.00159923889283308 0.0555092355756078 0.831967841488375 0.999999433852421
8465==54 38 45 62 37 55 47.7481062747882 0.0682791201253304 0.205683478945846 0.621471382713187 0.999550476130121 0.000253468083734865 0.0549574599864577 0.982438572836601 0.999999433852421
8466==60 63 144 100 90 101 91.5901158455979 0.0444796885638529 0.207168777389939 0.745692941236145 0.999550476130121 -0.000210968411666603 0.0543494648881716 0.986776940151798 0.999999433852421
8467==38 49 41 39 34 43 40.0562050723874 -0.0771866062804907 0.206519629998362 0.577102104816905 0.999550476130121 -0.000442762618378142 0.0550881005321959 0.963124759002371 0.999999433852421
8468==16 13 16 16 17 19 15.9115212565716 0.0595002705494354 0.231401516016457 0.644990196424555 0.999550476130121 0.000735659898934765 0.0556007626638029 0.914516508850895 0.999999433852421
8469==135 143 142 185 159 158 151.231067660944 0.153069573173397 0.182424274530932 0.274706560882746 0.999550476130121 0.000931995224324143 0.0536826170754209 0.952734393804088 0.999999433852421
8470==77 105 83 84 78 60 79.9820948784014 -0.157059942124669 0.206885889870211 0.281012633673689 0.999550476130121 0.0010076949691674 0.0544693722648328 0.939914915351483 0.999999433852421
8471==31 42 35 42 39 33 36.4280688375634 0.0251886358891212 0.203823739202901 0.85425982345147 0.999550476130121 0.000218364168715001 0.0551578224059199 0.985524353264998 0.999999433852421
8472==135 111 150 108 80 47 103.816384583551 -0.578925246494381 0.306571463565734 0.00668524014075805 0.160161640672211 0.000394521744777062 0.0542534206428508 0.978004953105803 0.999999433852421
8473==47 38 28 36 38 39 37.0867491796692 -0.00959819087495205 0.204207708441997 0.942127924006732 0.999550476130121 -5.90277982739634e-05 0.0551456361092486 0.997699542930625 0.999999433852421
8474==19 20 18 40 72 72 39.3750370578276 1.52855099888569 0.350265513755258 7.69592248372997e-07 2.13150361738683e-05 -0.000671565838127386 0.0552736662598551 0.940387989773756 0.999999433852421
8475==12 11 13 12 12 14 12.1429191315544 0.0151541978534873 0.233433975228366 0.901842851355759 0.999550476130121 0.000886094614876194 0.0556948489400368 0.882897313462176 0.999999433852421
8476==97 91 70 82 97 93 86.9531559387525 0.029900536793083 0.183453228620363 0.826779756494978 0.999550476130121 0.00103654202711582 0.0543660067073805 0.937617858939781 0.999999433852421
8477==63 63 59 62 72 67 63.3271413065626 0.0524367007961131 0.188686702952319 0.703293469773074 0.999550476130121 -0.000952796999434044 0.0546937182753528 0.933200243253163 0.999999433852421
8478==51 35 55 48 54 43 46.9468321002548 0.00852527737255399 0.198764838373783 0.951827496703637 0.999550476130121 -0.000478799929102595 0.0549667262719739 0.96276929224283 0.999999433852421
8479==68 74 83 80 56 81 72.559179462582 -0.0391691913106541 0.189530452721779 0.773626897125722 0.999550476130121 -0.000826328163060332 0.0545617680696006 0.939982491238841 0.999999433852421
8480==30 33 34 25 38 19 29.3992523613036 -0.108985026898531 0.227276008545033 0.433709276520573 0.999550476130121 0.000523892818672286 0.0553136019936364 0.95366471568726 0.999999433852421
8481==34 51 39 43 44 45 41.9981649166452 0.0319239918293157 0.200707221082607 0.81651136727018 0.999550476130121 -1.80425825339064e-06 0.055050672141561 0.998653152393346 0.999999433852421
8482==28 39 22 43 45 32 34.2581136895361 0.192937741655802 0.249831001863149 0.205712750662396 0.999550476130121 -0.00165401997702179 0.0552524364891852 0.856322342381212 0.999999433852421
8483==53 40 60 31 57 47 47.292710220046 -0.0938354076683671 0.212456113867162 0.501379268036436 0.999550476130121 0.00155060148189399 0.0550032500751253 0.883939984428637 0.999999433852421
8484==8 5 10 13 6 10 8.53124788631215 0.0659328180472584 0.251458834104048 0.560894547404529 0.999550476130121 0.0004915994819903 0.0557904431165829 0.921928819090752 0.999999433852421
8485==71 67 68 63 62 74 66.4760386119877 -0.0389456234109515 0.18678819122126 0.77446662065665 0.999550476130121 0.000402082627257763 0.0546362148342148 0.974247025889257 0.999999433852421
8486==40 28 31 28 41 48 35.4209730413829 0.0953250564262218 0.218147334091975 0.49512295710477 0.999550476130121 -0.000601369909593517 0.0551931440700564 0.962846355489318 0.999999433852421
8487==68 68 61 43 56 49 56.6789919218402 -0.263025300635218 0.239616636203899 0.102883450000744 0.999550476130121 -0.000173276806486139 0.0548057008119821 0.990246686490544 0.999999433852421
8488==33 30 29 35 34 35 32.1530362517737 0.0685910982263066 0.210428786686175 0.619430225147286 0.999550476130121 -0.000560025129764889 0.0552403578877403 0.950829769180861 0.999999433852421
8489==29 23 32 34 38 24 29.5356551848494 0.0701733504921131 0.21686570071696 0.60828961509318 0.999550476130121 0.000618221280728792 0.0553039118272108 0.945183601650474 0.999999433852421
8490==17 15 22 19 17 18 17.7295828085246 -0.00727109403625711 0.223315369363101 0.953424553356975 0.999550476130121 7.64964209392216e-05 0.0555526664819064 0.993067478209831 0.999999433852421
8491==15 22 19 14 17 18 17.2383427479617 -0.0710677989598417 0.231888023759051 0.58512962372485 0.999550476130121 0.000567860912996626 0.0555703460485932 0.932609423829492 0.999999433852421
8492==157 86 132 56 121 95 106.325725151268 -0.268236416609865 0.264474411530597 0.103602354365094 0.999550476130121 -0.000224840206222083 0.054192110736512 0.989515675572142 0.999999433852421
8493==4 4 2 5 3 4 3.60782896083321 0.0267939673448029 0.258901066473486 0.756162813258462 0.999550476130121 -0.000348998059686491 0.0559096684654682 0.913795363370479 0.999999433852421
8494==20 17 15 15 20 23 18.0416598100567 0.0451628239306403 0.226252697058603 0.728529563175053 0.999550476130121 -0.000815802199805761 0.0555571758533942 0.906671355558256 0.999999433852421
8495==31 33 32 26 21 38 29.7156610037274 -0.08179504629824 0.219057672623972 0.55030133234909 0.999550476130121 -0.0012498974576294 0.0553169705792048 0.885271030892202 0.999999433852421
8496==181 239 214 222 246 209 215.101076685098 0.0453987018115571 0.169373741314477 0.734336723689714 0.999550476130121 -7.92447076742066e-06 0.0532045986180738 0.998335810571687 0.999999433852421
8497==48 70 88 34 78 87 66.4614449529268 -0.0298028930924311 0.210945380592377 0.82295516106006 0.999550476130121 0.000151094726162659 0.0546958706592633 0.990890619240469 0.999999433852421
8498==54 49 46 54 46 72 52.6470471384833 0.0923160154289454 0.204056396771708 0.511453240353645 0.999550476130121 -0.000428494550806292 0.0548688841418186 0.969604671935553 0.999999433852421
8499==49 60 36 40 52 72 50.6641950273035 0.0708453825957714 0.208417954110267 0.609173201492264 0.999550476130121 -0.000969783127167157 0.0549273106545833 0.926945064422388 0.999999433852421
8500==141 118 115 99 127 115 117.382934659824 -0.0918989059975395 0.182492930934669 0.500471898117602 0.999550476130121 -0.000192966952358977 0.0539967150730483 0.98889871107419 0.999999433852421
8501==48 52 27 40 53 60 45.9004119604439 0.113330792808664 0.218724147646855 0.42482227572734 0.999550476130121 -0.000349746550843065 0.0550028946759821 0.971838965897131 0.999999433852421
8502==87 97 73 86 93 79 84.5134930266614 -0.00883518156793565 0.182165486336184 0.94618455752258 0.999550476130121 0.000308780571250631 0.0543832735826074 0.981067959453698 0.999999433852421
8503==113 102 91 165 140 104 117.24056184277 0.252375683593087 0.22278268118927 0.108280568431815 0.999550476130121 0.000610720915907099 0.0540265551237259 0.967323708388867 0.999999433852421
8504==18 20 23 22 18 21 20.0253473416628 -0.00771198446411037 0.219556502048545 0.951453507405344 0.999550476130121 -6.03628945031259e-05 0.0554988761036114 0.991967857986839 0.999999433852421
8505==82 48 78 55 70 56 63.8940620980803 -0.11314267906567 0.207858419950265 0.424940423147593 0.999550476130121 0.000124378913248513 0.0546954205507383 0.992984704651023 0.999999433852421
8506==65 116 97 87 104 97 92.8643313702552 0.0152237205539741 0.18881254653663 0.912542680079396 0.999550476130121 0.00018117121942159 0.054291047486077 0.990567707192543 0.999999433852421
8507==84 75 59 81 80 73 74.1605357256816 0.0433427502576057 0.187338114575719 0.752443594497686 0.999550476130121 6.78303049376138e-06 0.0545264704486673 0.999119694075066 0.999999433852421
8508==66 90 63 71 83 76 73.6607719469589 0.0260600805887271 0.187614510387683 0.850123141786872 0.999550476130121 -0.000840982914538142 0.0545443536140945 0.944610518407445 0.999999433852421
8509==17 19 16 14 20 18 17.0653341165704 -0.00705646573105277 0.224256591602326 0.954381630740423 0.999550476130121 5.11980011928163e-05 0.0555676483197776 0.997525232209239 0.999999433852421
8510==51 76 43 236 224 260 145.34243741725 1.99970477085428 0.255676653010219 3.08291885289705e-16 2.5036958785858e-14 0.000365957653731142 0.0541884422616313 0.980148503729432 0.999999433852421
8511==13 9 9 8 13 12 10.4996599777381 0.0165627261490319 0.237912352463807 0.888842569826855 0.999550476130121 -0.000445456762963194 0.0557335776561373 0.932128021110074 0.999999433852421
8512==18 21 20 15 21 15 18.062839137167 -0.0793192487901424 0.232139121163557 0.5471454444249 0.999550476130121 -0.00122691230614173 0.0555656467137669 0.860441421801887 0.999999433852421
8513==14 15 12 12 16 8 12.6438504299772 -0.0571771645950986 0.238713646656499 0.640597169105569 0.999550476130121 0.000148494751418233 0.055681275224953 0.981735710740087 0.999999433852421
8514==130 99 69 86 88 96 93.2424325707146 -0.0863810549379634 0.19685877485752 0.534603751562901 0.999550476130121 -7.42781815393092e-05 0.0542896646787132 0.985546508435759 0.999999433852421
8516==91 83 83 69 96 90 84.0243649421118 -0.0185064071438518 0.183187781297003 0.890233592667901 0.999550476130121 0.000209178228409589 0.0543905803800326 0.988520602094583 0.999999433852421
8517==121 117 95 123 76 105 104.586082769837 -0.0841694651293596 0.191061399632292 0.542821298029783 0.999550476130121 -0.000514062770641316 0.0541531900265734 0.969113482306368 0.999999433852421
8518==72 127 118 99 91 96 99.0013363227432 -0.0917048562289272 0.195291553153764 0.510499999656027 0.999550476130121 -0.000371858773131788 0.0542194201254092 0.97703848572314 0.999999433852421
8519==28 21 27 72 76 92 51.6487645768438 1.53057755548196 0.302612584899292 2.67713700111189e-08 7.8216475248949e-07 0.958779152671084 0.331211717952088 0.000136325492171511 0.00791761934230057
8522==31 26 33 26 32 23 28.081316065431 -0.0718180067768653 0.216910315561162 0.597809424594559 0.999550476130121 -0.00148632054671 0.0553532901645177 0.861393718202133 0.999999433852421
8523==49 51 45 67 54 49 51.6730310413929 0.106734965974901 0.204589253543915 0.451537334179833 0.999550476130121 0.000343277499579952 0.0548804842910268 0.976353824044656 0.999999433852421
8524==11 14 12 12 11 15 12.3058373328068 0.00455342020893182 0.232975263452167 0.971502533847798 0.999550476130121 -0.000653847085306495 0.0556883353774426 0.911058881026891 0.999999433852421
8525==96 75 95 87 64 102 85.2043714007139 -0.0501764618999847 0.19011959807362 0.713566818620203 0.999550476130121 0.000149665901945375 0.0543849350945588 0.992707402635601 0.999999433852421
8526==44 46 30 55 29 25 37.6055219457602 -0.0637086054382748 0.217651672804203 0.63666874067938 0.999550476130121 -7.25011723486749e-05 0.0551608619629949 0.992567795063249 0.999999433852421
8527==92 102 50 96 65 62 76.6645494718708 -0.0700191550830729 0.206207834882074 0.611093843457068 0.999550476130121 0.000367749720088169 0.0545286799099727 0.977660300667024 0.999999433852421
8528==25 15 12 25 16 9 16.7498738324531 -0.0221290149670365 0.231441553267479 0.856292093573429 0.999550476130121 0.000371575604083063 0.0556054211941848 0.957279452584878 0.999999433852421
8529==65 49 69 77 50 56 60.0913356130855 -0.0107294055409148 0.195202809537146 0.935897288197123 0.999550476130121 -0.000981766235406611 0.0547596899758897 0.930445733203756 0.999999433852421
8530==12 14 11 25 18 12 15.0808896632655 0.183607879647088 0.28385079672697 0.199004703165433 0.999550476130121 -0.000533511169106757 0.0556358988616429 0.931282604640882 0.999999433852421
8531==112 85 86 99 112 82 94.5314950050985 0.0154521477101454 0.183572227426273 0.910940022242626 0.999550476130121 -0.00014360812445874 0.0542610729379369 0.985954727885639 0.999999433852421
8532==43 47 53 55 27 35 42.7190080428291 -0.145013362077477 0.228504561421824 0.317620838489258 0.999550476130121 0.000346884760794847 0.0550598515936317 0.97646978612973 0.999999433852421
8533==16 20 21 18 17 17 17.8967728560335 -0.0521072321225701 0.226646250572559 0.687752659462365 0.999550476130121 0.00024302004444425 0.055548912049587 0.974231808351437 0.999999433852421
8534==50 65 39 58 72 63 56.8850741581445 0.160511352708845 0.218619558894896 0.27662420507219 0.999550476130121 0.000373073837040535 0.0548094388156502 0.974948228285301 0.999999433852421
8535==2 4 6 3 3 2 3.28885487154082 -0.0618180741456007 0.267718455229886 0.461232381857293 0.999550476130121 -0.000515385506878222 0.055922348464807 0.866192219591169 0.999999433852421
8537==36 34 25 37 40 36 34.1110662193891 0.103551313419328 0.216965743940468 0.462482510195978 0.999550476130121 -0.000372753206214001 0.0552066391379581 0.966304052572278 0.999999433852421
8538==48 43 41 49 41 41 43.169577102991 -0.0156425310457925 0.197569755225043 0.907387636366726 0.999550476130121 0.000652053514815282 0.0550291618496708 0.950658219781718 0.999999433852421
8539==20 15 20 11 12 13 14.9614929598678 -0.232770653891412 0.31092658197681 0.130597407718821 0.999550476130121 0.000257762273752279 0.0556304067910647 0.970057145216694 0.999999433852421
8540==42 31 30 24 31 19 29.0889399021078 -0.237206299645731 0.274658754897056 0.13785943855043 0.999550476130121 0.000230900524182413 0.0553227857460378 0.980030182155379 0.999999433852421
8541==59 59 78 192 200 232 134.027717062622 1.58082424269287 0.242005170186863 4.01775938099366e-12 1.59099951025051e-10 0.000620418145422501 0.0541239885190373 0.965743310783025 0.999999433852421
8542==6 5 4 4 4 7 4.92212036454817 -0.00305388953973799 0.252668532039754 0.97306598892262 0.999550476130121 0.000398826121949151 0.0558804392761642 0.916021243906697 0.999999433852421
8543==90 82 101 93 79 81 86.3711815016654 -0.0751070489647405 0.185257444409289 0.583973932909286 0.999550476130121 -0.000287401214389996 0.0543582684626072 0.981146387207794 0.999999433852421
8544==66 51 68 59 55 65 59.7562469187034 -0.0360731968822677 0.191428232338075 0.790861362033245 0.999550476130121 -0.000433336031538033 0.0547452502399687 0.99009512405504 0.999999433852421
8545==20 19 27 21 27 24 22.6437684595004 0.0383203905185704 0.218722681424435 0.773628639567643 0.999550476130121 -0.000937432218348924 0.0554537176926086 0.903290991012163 0.999999433852421
8546==32 36 32 37 39 31 33.9651322640162 0.0335367431797232 0.205346218469985 0.806468289973592 0.999550476130121 0.000801375073276083 0.0552095748076261 0.941538033987339 0.999999433852421
8547==43 41 31 46 40 35 38.7263004244524 0.0234056045571091 0.20264033029044 0.864466931675276 0.999550476130121 -0.000912709977081684 0.0551231252620384 0.925487509916258 0.999999433852421
8548==19 19 16 15 13 16 16.0954011957912 -0.104838099260732 0.242558511675041 0.429409238773747 0.999550476130121 -0.000882546375858477 0.0556012840294094 0.895313608821494 0.999999433852421
8549==57 74 55 59 71 52 60.3949621061328 -0.0268359300199837 0.192542077893989 0.843068096914754 0.999550476130121 -0.000412982579972341 0.054738181959696 0.969482314691055 0.999999433852421
8550==60 45 44 53 32 48 46.3081255781738 -0.0871705864033318 0.209126884392396 0.531062033247642 0.999550476130121 -0.000880732099235692 0.0549923170231806 0.929350961785186 0.999999433852421
8551==33 24 37 20 31 29 28.5778570102612 -0.105238159872263 0.226095302514925 0.44860579407354 0.999550476130121 0.000264172365737393 0.0553259460744255 0.906701288522895 0.999999433852421
8552==104 83 124 112 131 112 109.270515933784 0.0968439069140416 0.188173045986011 0.487442936250629 0.999550476130121 0.00141601525402759 0.0541145520831219 0.920804146132466 0.999999433852421
8553==56 77 61 88 73 78 71.0051775019726 0.1587732089458 0.207073240729381 0.27761793874357 0.999550476130121 0.000712072930215667 0.0545854439885218 0.949670700250488 0.999999433852421
8554==17 15 18 29 17 19 18.8619184051645 0.126535026385055 0.246529362171852 0.358152678212553 0.999550476130121 0.00080004999273417 0.055544005518689 0.912753521399967 0.999999433852421
8555==97 94 93 82 98 86 90.2886832546907 -0.0676454854668233 0.181712876473871 0.619432804981944 0.999550476130121 0.000356363708386033 0.0543063607620959 0.982240886527149 0.999999433852421
8556==51 60 51 40 45 57 49.9074303939026 -0.107576107364976 0.206453157845103 0.446979610538843 0.999550476130121 -0.000434262583008084 0.054912656917799 0.966401324398631 0.999999433852421
8557==42 34 39 30 34 37 35.4686631236618 -0.0966453634279611 0.213376540218174 0.48999100314194 0.999550476130121 -0.000220589768971064 0.0551752516310505 0.98001524899142 0.999999433852421
8558==24 18 26 23 33 22 23.9532760454541 0.0664353312128021 0.222259151672786 0.621796502269487 0.999550476130121 0.000817061631063543 0.0554261580578094 0.918006412436463 0.999999433852421
8559==70 91 39 91 73 56 68.8968496951913 0.052000456792817 0.207350034364611 0.705630079170718 0.999550476130121 -0.000747274947401871 0.0546542221091552 0.949960990132136 0.999999433852421
8560==66 91 79 81 88 93 81.6883815441837 0.0717797136558403 0.187372742752611 0.603667705739614 0.999550476130121 0.0046200997623766 0.0546863114480155 0.972883883038382 0.999999433852421
8561==65 56 97 79 64 78 72.0689971471757 -0.0014345466868095 0.193296074613508 0.990382423440275 0.99993894890947 0.000118304239639172 0.0545691563448756 0.993535970299688 0.999999433852421
8562==18 20 30 23 27 21 22.8147072941082 0.0146132372346776 0.217891872290959 0.912801756376276 0.999550476130121 -0.000967864150496699 0.0554542061115754 0.899991288706196 0.999999433852421
8563==28 44 40 32 34 46 36.7552534333124 -0.00952231256014362 0.205745088964959 0.942407187782735 0.999550476130121 -0.00113792043235987 0.0551723844658859 0.903928118917619 0.999999433852421
8564==20 18 13 88 84 68 47.5251776655904 2.1194583081882 0.325924585750277 5.23426093730374e-12 2.06419434412271e-10 0.923221880938368 0.381549122089944 0.000511029823550232 0.028638589468315
8565==26 38 47 41 33 37 36.4416730401301 -0.009416871254144 0.206262024488739 0.942971129469554 0.999550476130121 0.000115937986899847 0.0551620947521855 0.987428260668942 0.999999433852421
8566==50 45 47 46 52 49 47.4253768397415 0.0137858764989476 0.194110076168742 0.92103959973294 0.999550476130121 0.000810504574745554 0.0549543993816558 0.937911829012373 0.999999433852421
8567==56 66 72 232 264 320 164.935031472404 1.99490765617707 0.2418545738349 9.48307549263595e-18 9.66769281339684e-16 1.31562248006946 0.210112316235715 1.84961266588178e-11 3.1651496744902e-09
8568==42 62 65 47 75 43 54.82239661346 -0.0257204714696437 0.202248767689763 0.848692581988801 0.999550476130121 0.000676058360593216 0.0548498965622376 0.952743271760278 0.999999433852421
8569==17 15 16 12 15 13 14.4531986687876 -0.0878886392436089 0.240934375140556 0.49557366759384 0.999550476130121 0.000130077983957438 0.0556322526465771 0.983617859484658 0.999999433852421
8570==57 52 64 83 51 67 61.3624122474022 0.0995778946263205 0.202969470847693 0.480113690825611 0.999550476130121 -0.000568923845230749 0.0547321401258875 0.959234656578805 0.999999433852421
8571==20 26 25 23 25 22 23.1423364093229 -0.0159572456985615 0.21558275938124 0.902669160200394 0.999550476130121 -0.000487970940270928 0.0554326931673807 0.950079338216972 0.999999433852421
8572==41 32 51 40 32 54 41.033360823961 0.000213114657705204 0.205069992178926 0.999834603824537 0.99993894890947 -0.000267171656179497 0.0550794025904292 0.97691655091764 0.999999433852421
